source_domain,target_domain,dataset_label
foxnews.com,fox.com,GossipCop_Real
foxnews.com,variety.com,GossipCop_Real
foxnews.com,outkick.com,GossipCop_Real
foxnews.com,open.spotify.com,GossipCop_Real
foxnews.com,help.foxnews.com,GossipCop_Real
foxnews.com,foxweather.com,GossipCop_Real
foxnews.com,foxnews.slack.com,GossipCop_Real
foxnews.com,lipperalpha.refinitiv.com,GossipCop_Real
foxnews.com,foxcareers.com,GossipCop_Real
foxnews.com,foxbusiness.com,GossipCop_Real
billboard.com,artforum.com,GossipCop_Real
billboard.com,theflowspace.com,GossipCop_Real
billboard.com,vibe.com,GossipCop_Real
billboard.com,artnews.com,GossipCop_Real
billboard.com,soaps.sheknows.com,GossipCop_Real
billboard.com,rollingstone.com,GossipCop_Real
billboard.com,youtube.com,GossipCop_Real
billboard.com,blogher.com,GossipCop_Real
billboard.com,indiewire.com,GossipCop_Real
billboard.com,cloud.email.billboard.com,GossipCop_Real
billboard.com,billboardevents.com,GossipCop_Real
billboard.com,share.flipboard.com,GossipCop_Real
billboard.com,goldderby.com,GossipCop_Real
billboard.com,policies.google.com,GossipCop_Real
billboard.com,pmc.com,GossipCop_Real
billboard.com,sheknows.com,GossipCop_Real
billboard.com,stylecaster.com,GossipCop_Real
billboard.com,shop.billboard.com,GossipCop_Real
billboard.com,hollywoodreporter.com,GossipCop_Real
billboard.com,tvline.com,GossipCop_Real
billboard.com,tumblr.com,GossipCop_Real
billboard.com,magazineshop.us,GossipCop_Real
billboard.com,sportico.com,GossipCop_Real
billboard.com,vip.wordpress.com,GossipCop_Real
billboard.com,deadline.com,GossipCop_Real
billboard.com,sourcingjournal.com,GossipCop_Real
billboard.com,variety.com,GossipCop_Real
billboard.com,eonline.com,GossipCop_Real
billboard.com,optout.aboutads.info,GossipCop_Real
billboard.com,wwd.com,GossipCop_Real
dailymail.co.uk,thisismoney.co.uk,GossipCop_Real
dailymail.co.uk,creative.dailymail.co.uk,GossipCop_Real
dailymail.co.uk,dmgmedia.co.uk,GossipCop_Real
dailymail.co.uk,mailsubscriptions.co.uk,GossipCop_Real
dailymail.co.uk,mailtravel.co.uk,GossipCop_Real
dailymail.co.uk,metro.co.uk,GossipCop_Real
dailymail.co.uk,mailmetromedia.co.uk,GossipCop_Real
abcnews.go.com,nielsen.com,GossipCop_Real
abcnews.go.com,disneyplus.com,GossipCop_Real
etonline.com,viacomcbs.legal,GossipCop_Real
etonline.com,youtube.com,GossipCop_Real
etonline.com,cbs.com,GossipCop_Real
etonline.com,cbsinteractive.com,GossipCop_Real
bustle.com,bdg.com,GossipCop_Real
bustle.com,youtube.com,GossipCop_Real
bustle.com,pixabay.com,GossipCop_Real
bustle.com,x.com,GossipCop_Real
bustle.com,allure.com,GossipCop_Real
bustle.com,amazon.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
usmagazine.com,amazon.com,GossipCop_Real
usmagazine.com,order.usmagazine.com,GossipCop_Real
usmagazine.com,youtube.com,GossipCop_Real
usmagazine.com,tiktok.com,GossipCop_Real
usmagazine.com,my.usmagazine.com,GossipCop_Real
usmagazine.com,appmagshop.us,GossipCop_Real
usmagazine.com,accelerate360.com,GossipCop_Real
usmagazine.com,apple.news,GossipCop_Real
usmagazine.com,wpvip.com,GossipCop_Real
usmagazine.com,teamusa.org,GossipCop_Real
usmagazine.com,news.google.com,GossipCop_Real
usmagazine.com,whatsapp.com,GossipCop_Real
usmagazine.com,x.com,GossipCop_Real
usmagazine.com,accounts.google.com,GossipCop_Real
usmagazine.com,magazineshop.us,GossipCop_Real
usmagazine.com,amazon.com,GossipCop_Real
usmagazine.com,order.usmagazine.com,GossipCop_Real
usmagazine.com,youtube.com,GossipCop_Real
usmagazine.com,tiktok.com,GossipCop_Real
usmagazine.com,my.usmagazine.com,GossipCop_Real
usmagazine.com,appmagshop.us,GossipCop_Real
usmagazine.com,accelerate360.com,GossipCop_Real
usmagazine.com,apple.news,GossipCop_Real
usmagazine.com,wpvip.com,GossipCop_Real
usmagazine.com,violetgrey.com,GossipCop_Real
usmagazine.com,news.google.com,GossipCop_Real
usmagazine.com,whatsapp.com,GossipCop_Real
usmagazine.com,x.com,GossipCop_Real
usmagazine.com,accounts.google.com,GossipCop_Real
usmagazine.com,magazineshop.us,GossipCop_Real
dailymail.co.uk,thisismoney.co.uk,GossipCop_Real
dailymail.co.uk,creative.dailymail.co.uk,GossipCop_Real
dailymail.co.uk,dailytelegraph.com.au,GossipCop_Real
dailymail.co.uk,dmgmedia.co.uk,GossipCop_Real
dailymail.co.uk,mailsubscriptions.co.uk,GossipCop_Real
dailymail.co.uk,mailtravel.co.uk,GossipCop_Real
dailymail.co.uk,metro.co.uk,GossipCop_Real
dailymail.co.uk,mailmetromedia.co.uk,GossipCop_Real
hollywoodreporter.com,wwd.com,GossipCop_Real
hollywoodreporter.com,theflowspace.com,GossipCop_Real
hollywoodreporter.com,vibe.com,GossipCop_Real
hollywoodreporter.com,artforum.com,GossipCop_Real
hollywoodreporter.com,billboard.com,GossipCop_Real
hollywoodreporter.com,threads.com,GossipCop_Real
hollywoodreporter.com,artnews.com,GossipCop_Real
hollywoodreporter.com,soaps.sheknows.com,GossipCop_Real
hollywoodreporter.com,blogher.com,GossipCop_Real
hollywoodreporter.com,rollingstone.com,GossipCop_Real
hollywoodreporter.com,cloud.email.hollywoodreporter.com,GossipCop_Real
hollywoodreporter.com,youtube.com,GossipCop_Real
hollywoodreporter.com,indiewire.com,GossipCop_Real
hollywoodreporter.com,thp.cloud.buysub.com,GossipCop_Real
hollywoodreporter.com,share.flipboard.com,GossipCop_Real
hollywoodreporter.com,subscriptions.hollywoodreporter.com,GossipCop_Real
hollywoodreporter.com,goldderby.com,GossipCop_Real
hollywoodreporter.com,pmc.com,GossipCop_Real
hollywoodreporter.com,policies.google.com,GossipCop_Real
hollywoodreporter.com,stylecaster.com,GossipCop_Real
hollywoodreporter.com,tiktok.com,GossipCop_Real
hollywoodreporter.com,sheknows.com,GossipCop_Real
hollywoodreporter.com,magazineshop.us,GossipCop_Real
hollywoodreporter.com,sportico.com,GossipCop_Real
hollywoodreporter.com,tvline.com,GossipCop_Real
hollywoodreporter.com,tumblr.com,GossipCop_Real
hollywoodreporter.com,vip.wordpress.com,GossipCop_Real
hollywoodreporter.com,sourcingjournal.com,GossipCop_Real
hollywoodreporter.com,variety.com,GossipCop_Real
hollywoodreporter.com,optout.aboutads.info,GossipCop_Real
hollywoodreporter.com,deadline.com,GossipCop_Real
en.vogue.fr,vanityfair.fr,GossipCop_Real
en.vogue.fr,vogue.co.uk,GossipCop_Real
en.vogue.fr,vogue.pl,GossipCop_Real
en.vogue.fr,clubcondenast.fr,GossipCop_Real
en.vogue.fr,vogue.de,GossipCop_Real
en.vogue.fr,vogue.co.th,GossipCop_Real
en.vogue.fr,vogue.cz,GossipCop_Real
en.vogue.fr,en.vogue.me,GossipCop_Real
en.vogue.fr,vogue.com,GossipCop_Real
en.vogue.fr,gqmagazine.fr,GossipCop_Real
en.vogue.fr,x.com,GossipCop_Real
en.vogue.fr,shop.vogue.fr,GossipCop_Real
en.vogue.fr,vogue.it,GossipCop_Real
en.vogue.fr,vogue.sg,GossipCop_Real
en.vogue.fr,vogue.com.cn,GossipCop_Real
en.vogue.fr,vogue.com.tr,GossipCop_Real
en.vogue.fr,vogue.globo.com,GossipCop_Real
en.vogue.fr,tiktok.com,GossipCop_Real
en.vogue.fr,admagazine.fr,GossipCop_Real
en.vogue.fr,vogue.co.kr,GossipCop_Real
en.vogue.fr,vogue.co.jp,GossipCop_Real
en.vogue.fr,vogue.ua,GossipCop_Real
en.vogue.fr,vogue.in,GossipCop_Real
en.vogue.fr,vogue.nl,GossipCop_Real
en.vogue.fr,vogue.com.tw,GossipCop_Real
en.vogue.fr,vogue.pt,GossipCop_Real
en.vogue.fr,voguehk.com,GossipCop_Real
en.vogue.fr,vogue.gr,GossipCop_Real
en.vogue.fr,vogueadria.com,GossipCop_Real
en.vogue.fr,vogue.fr,GossipCop_Real
en.vogue.fr,vogue.es,GossipCop_Real
en.vogue.fr,voguescandinavia.com,GossipCop_Real
en.vogue.fr,vogue.mx,GossipCop_Real
en.vogue.fr,vogue.ph,GossipCop_Real
en.vogue.fr,vogue.com.au,GossipCop_Real
hollywoodreporter.com,wwd.com,GossipCop_Real
hollywoodreporter.com,theflowspace.com,GossipCop_Real
hollywoodreporter.com,vibe.com,GossipCop_Real
hollywoodreporter.com,artforum.com,GossipCop_Real
hollywoodreporter.com,billboard.com,GossipCop_Real
hollywoodreporter.com,threads.com,GossipCop_Real
hollywoodreporter.com,artnews.com,GossipCop_Real
hollywoodreporter.com,soaps.sheknows.com,GossipCop_Real
hollywoodreporter.com,blogher.com,GossipCop_Real
hollywoodreporter.com,rollingstone.com,GossipCop_Real
hollywoodreporter.com,cloud.email.hollywoodreporter.com,GossipCop_Real
hollywoodreporter.com,youtube.com,GossipCop_Real
hollywoodreporter.com,indiewire.com,GossipCop_Real
hollywoodreporter.com,thp.cloud.buysub.com,GossipCop_Real
hollywoodreporter.com,share.flipboard.com,GossipCop_Real
hollywoodreporter.com,subscriptions.hollywoodreporter.com,GossipCop_Real
hollywoodreporter.com,goldderby.com,GossipCop_Real
hollywoodreporter.com,pmc.com,GossipCop_Real
hollywoodreporter.com,policies.google.com,GossipCop_Real
hollywoodreporter.com,stylecaster.com,GossipCop_Real
hollywoodreporter.com,tiktok.com,GossipCop_Real
hollywoodreporter.com,sheknows.com,GossipCop_Real
hollywoodreporter.com,magazineshop.us,GossipCop_Real
hollywoodreporter.com,sportico.com,GossipCop_Real
hollywoodreporter.com,tvline.com,GossipCop_Real
hollywoodreporter.com,tumblr.com,GossipCop_Real
hollywoodreporter.com,vip.wordpress.com,GossipCop_Real
hollywoodreporter.com,sourcingjournal.com,GossipCop_Real
hollywoodreporter.com,variety.com,GossipCop_Real
hollywoodreporter.com,optout.aboutads.info,GossipCop_Real
hollywoodreporter.com,deadline.com,GossipCop_Real
theguardian.com,holidays.theguardian.com,GossipCop_Real
theguardian.com,uploads.guim.co.uk,GossipCop_Real
theguardian.com,advertising.theguardian.com,GossipCop_Real
theguardian.com,support.theguardian.com,GossipCop_Real
theguardian.com,youtube.com,GossipCop_Real
theguardian.com,manage.theguardian.com,GossipCop_Real
theguardian.com,theguardian.newspapers.com,GossipCop_Real
theguardian.com,licensing.theguardian.com,GossipCop_Real
theguardian.com,workforus.theguardian.com,GossipCop_Real
theguardian.com,jobs.theguardian.com,GossipCop_Real
theguardian.com,profile.theguardian.com,GossipCop_Real
theguardian.com,hollywoodreporter.com,GossipCop_Real
theguardian.com,wordiply.com,GossipCop_Real
theguardian.com,syndication.theguardian.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
en.wikipedia.org,bloomberg.com,GossipCop_Real
en.wikipedia.org,sv.wikipedia.org,GossipCop_Real
en.wikipedia.org,bg.wikipedia.org,GossipCop_Real
en.wikipedia.org,alpine.usskiteam.com,GossipCop_Real
en.wikipedia.org,ign.com,GossipCop_Real
en.wikipedia.org,cbc.ca,GossipCop_Real
en.wikipedia.org,people.com,GossipCop_Real
en.wikipedia.org,fa.wikipedia.org,GossipCop_Real
en.wikipedia.org,cs.wikipedia.org,GossipCop_Real
en.wikipedia.org,sportsillustrated.cnn.com,GossipCop_Real
en.wikipedia.org,hu.wikipedia.org,GossipCop_Real
en.wikipedia.org,olympictalk.nbcsports.com,GossipCop_Real
en.wikipedia.org,de.wikipedia.org,GossipCop_Real
en.wikipedia.org,ca.wikipedia.org,GossipCop_Real
en.wikipedia.org,nn.wikipedia.org,GossipCop_Real
en.wikipedia.org,sports.gaeatimes.com,GossipCop_Real
en.wikipedia.org,id.oclc.org,GossipCop_Real
en.wikipedia.org,d-nb.info,GossipCop_Real
en.wikipedia.org,stats.wikimedia.org,GossipCop_Real
en.wikipedia.org,ar.wikipedia.org,GossipCop_Real
en.wikipedia.org,newsblogs.chicagotribune.com,GossipCop_Real
en.wikipedia.org,celebritybabies.people.com,GossipCop_Real
en.wikipedia.org,prnewswire.com,GossipCop_Real
en.wikipedia.org,sptimes.com,GossipCop_Real
en.wikipedia.org,data.bnf.fr,GossipCop_Real
en.wikipedia.org,masslive.com,GossipCop_Real
en.wikipedia.org,da.wikipedia.org,GossipCop_Real
en.wikipedia.org,today.com,GossipCop_Real
en.wikipedia.org,skiracing.com,GossipCop_Real
en.wikipedia.org,aleph.nkp.cz,GossipCop_Real
en.wikipedia.org,sl.wikipedia.org,GossipCop_Real
en.wikipedia.org,sr.wikipedia.org,GossipCop_Real
en.wikipedia.org,bostonglobe.com,GossipCop_Real
en.wikipedia.org,tr.wikipedia.org,GossipCop_Real
en.wikipedia.org,id.worldcat.org,GossipCop_Real
en.wikipedia.org,eonline.com,GossipCop_Real
en.wikipedia.org,teamusa.com,GossipCop_Real
en.wikipedia.org,viaf.org,GossipCop_Real
en.wikipedia.org,wikidata.org,GossipCop_Real
en.wikipedia.org,pl.wikipedia.org,GossipCop_Real
en.wikipedia.org,no.wikipedia.org,GossipCop_Real
en.wikipedia.org,usskiteam.com,GossipCop_Real
en.wikipedia.org,google.com,GossipCop_Real
en.wikipedia.org,an.wikipedia.org,GossipCop_Real
en.wikipedia.org,thoroughbreddailynews.com,GossipCop_Real
en.wikipedia.org,fis-ski.com,GossipCop_Real
en.wikipedia.org,fr.wikipedia.org,GossipCop_Real
en.wikipedia.org,ko.wikipedia.org,GossipCop_Real
en.wikipedia.org,arz.wikipedia.org,GossipCop_Real
en.wikipedia.org,lt.wikipedia.org,GossipCop_Real
en.wikipedia.org,npr.org,GossipCop_Real
en.wikipedia.org,wsj.com,GossipCop_Real
en.wikipedia.org,ja.wikipedia.org,GossipCop_Real
en.wikipedia.org,web.archive.org,GossipCop_Real
en.wikipedia.org,oregonlive.com,GossipCop_Real
en.wikipedia.org,es.wikipedia.org,GossipCop_Real
en.wikipedia.org,latimesblogs.latimes.com,GossipCop_Real
en.wikipedia.org,usatoday.com,GossipCop_Real
en.wikipedia.org,broadbandsports.com,GossipCop_Real
en.wikipedia.org,sandiegouniontribune.com,GossipCop_Real
en.wikipedia.org,mn.wikipedia.org,GossipCop_Real
en.wikipedia.org,isni.org,GossipCop_Real
en.wikipedia.org,sports.aol.com,GossipCop_Real
en.wikipedia.org,nl.wikipedia.org,GossipCop_Real
en.wikipedia.org,he.wikipedia.org,GossipCop_Real
en.wikipedia.org,calbears.com,GossipCop_Real
en.wikipedia.org,archive.org,GossipCop_Real
en.wikipedia.org,be.wikipedia.org,GossipCop_Real
en.wikipedia.org,it.wikipedia.org,GossipCop_Real
en.wikipedia.org,nytimes.com,GossipCop_Real
en.wikipedia.org,lv.wikipedia.org,GossipCop_Real
en.wikipedia.org,uk.wikipedia.org,GossipCop_Real
en.wikipedia.org,youtube.com,GossipCop_Real
en.wikipedia.org,developer.wikimedia.org,GossipCop_Real
en.wikipedia.org,feedroom.nytimes.com,GossipCop_Real
en.wikipedia.org,hr.wikipedia.org,GossipCop_Real
en.wikipedia.org,en.wikiquote.org,GossipCop_Real
en.wikipedia.org,zh.wikipedia.org,GossipCop_Real
en.wikipedia.org,archive.today,GossipCop_Real
en.wikipedia.org,wikimedia.org,GossipCop_Real
en.wikipedia.org,foundation.wikimedia.org,GossipCop_Real
en.wikipedia.org,olympedia.org,GossipCop_Real
en.wikipedia.org,fi.wikipedia.org,GossipCop_Real
en.wikipedia.org,deutsche-digitale-bibliothek.de,GossipCop_Real
en.wikipedia.org,utsandiego.com,GossipCop_Real
en.wikipedia.org,eu.wikipedia.org,GossipCop_Real
en.wikipedia.org,sfgate.com,GossipCop_Real
en.wikipedia.org,commons.wikimedia.org,GossipCop_Real
en.wikipedia.org,mediawiki.org,GossipCop_Real
en.wikipedia.org,msnbc.msn.com,GossipCop_Real
en.wikipedia.org,latimes.com,GossipCop_Real
en.wikipedia.org,espn.com,GossipCop_Real
en.wikipedia.org,scholar.google.com,GossipCop_Real
en.wikipedia.org,donate.wikimedia.org,GossipCop_Real
en.wikipedia.org,spectator.org,GossipCop_Real
en.wikipedia.org,jstor.org,GossipCop_Real
en.wikipedia.org,olympics.com,GossipCop_Real
en.wikipedia.org,sport.orf.at,GossipCop_Real
en.wikipedia.org,ghostarchive.org,GossipCop_Real
en.wikipedia.org,washingtontimes.com,GossipCop_Real
en.wikipedia.org,ro.wikipedia.org,GossipCop_Real
en.wikipedia.org,id.loc.gov,GossipCop_Real
en.wikipedia.org,statesman.com,GossipCop_Real
en.wikipedia.org,pt.wikipedia.org,GossipCop_Real
en.wikipedia.org,edition.cnn.com,GossipCop_Real
en.wikipedia.org,wikimediafoundation.org,GossipCop_Real
en.wikipedia.org,ru.wikipedia.org,GossipCop_Real
en.wikipedia.org,theguardian.com,GossipCop_Real
en.wikipedia.org,et.wikipedia.org,GossipCop_Real
en.wikipedia.org,sports.yahoo.com,GossipCop_Real
en.wikipedia.org,imdb.com,GossipCop_Real
en.wikipedia.org,neue.at,GossipCop_Real
en.wikipedia.org,sk.wikipedia.org,GossipCop_Real
en.wikipedia.org,catalogue.bnf.fr,GossipCop_Real
en.wikipedia.org,boston.com,GossipCop_Real
usmagazine.com,amazon.com,GossipCop_Real
usmagazine.com,order.usmagazine.com,GossipCop_Real
usmagazine.com,youtube.com,GossipCop_Real
usmagazine.com,tiktok.com,GossipCop_Real
usmagazine.com,my.usmagazine.com,GossipCop_Real
usmagazine.com,appmagshop.us,GossipCop_Real
usmagazine.com,accelerate360.com,GossipCop_Real
usmagazine.com,apple.news,GossipCop_Real
usmagazine.com,wpvip.com,GossipCop_Real
usmagazine.com,news.google.com,GossipCop_Real
usmagazine.com,whatsapp.com,GossipCop_Real
usmagazine.com,x.com,GossipCop_Real
usmagazine.com,accounts.google.com,GossipCop_Real
usmagazine.com,magazineshop.us,GossipCop_Real
variety.com,share.flipboard.com,GossipCop_Real
variety.com,rollingstone.com,GossipCop_Real
variety.com,vscore.com,GossipCop_Real
variety.com,events.variety.com,GossipCop_Real
variety.com,policies.google.com,GossipCop_Real
variety.com,luminatedata.com,GossipCop_Real
variety.com,youtube.com,GossipCop_Real
variety.com,canva.com,GossipCop_Real
variety.com,cloud.email.variety.com,GossipCop_Real
variety.com,optout.aboutads.info,GossipCop_Real
variety.com,read-archive.variety.com,GossipCop_Real
variety.com,emagazines.com,GossipCop_Real
variety.com,sportico.com,GossipCop_Real
variety.com,tumblr.com,GossipCop_Real
variety.com,tvline.com,GossipCop_Real
variety.com,magazineshop.us,GossipCop_Real
variety.com,wwd.com,GossipCop_Real
variety.com,pmc.com,GossipCop_Real
people.com,countessluann.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,poeple.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
myvideo.ge,blog.myvideo.ge,GossipCop_Real
myvideo.ge,tvbox.ge,GossipCop_Real
thisisinsider.com,itunes.apple.com,GossipCop_Real
thisisinsider.com,markets.businessinsider.com,GossipCop_Real
thisisinsider.com,pixabay.com,GossipCop_Real
thisisinsider.com,play.google.com,GossipCop_Real
thisisinsider.com,businessinsider.com,GossipCop_Real
thisisinsider.com,tmz.com,GossipCop_Real
thisisinsider.com,businessinsider.nl,GossipCop_Real
thisisinsider.com,finanzen.net,GossipCop_Real
thisisinsider.com,advertising.businessinsider.com,GossipCop_Real
thisisinsider.com,google.com,GossipCop_Real
thisisinsider.com,insider-app.onelink.me,GossipCop_Real
thisisinsider.com,businessinsider.de,GossipCop_Real
thisisinsider.com,businessinsider.jp,GossipCop_Real
thisisinsider.com,businessinsider.com.pl,GossipCop_Real
thisisinsider.com,youtube.com,GossipCop_Real
thisisinsider.com,parsintl.com,GossipCop_Real
thisisinsider.com,e.businessinsider.com,GossipCop_Real
thisisinsider.com,businessinsider.es,GossipCop_Real
thisisinsider.com,x.com,GossipCop_Real
thisisinsider.com,today.com,GossipCop_Real
ny.eater.com,mariobatali.com,GossipCop_Real
ny.eater.com,pagesix.com,GossipCop_Real
ny.eater.com,go.skimresources.com,GossipCop_Real
ny.eater.com,apps.apple.com,GossipCop_Real
ny.eater.com,voxmedia.com,GossipCop_Real
ny.eater.com,punchdrink.com,GossipCop_Real
ny.eater.com,mic.com,GossipCop_Real
ny.eater.com,abc.go.com,GossipCop_Real
ny.eater.com,nola.com,GossipCop_Real
ny.eater.com,status.voxmedia.com,GossipCop_Real
ny.eater.com,nytimes.com,GossipCop_Real
ny.eater.com,policies.google.com,GossipCop_Real
ny.eater.com,mariobatalifoundation.org,GossipCop_Real
ny.eater.com,eater.com,GossipCop_Real
ny.eater.com,withlovefrombrittany.com,GossipCop_Real
ny.eater.com,carolinas.eater.com,GossipCop_Real
ny.eater.com,youtube.com,GossipCop_Real
thecut.com,subs.nymag.com,GossipCop_Real
thecut.com,voxmedia.com,GossipCop_Real
thecut.com,cnn.com,GossipCop_Real
thecut.com,nymag.secure.darwin.cx,GossipCop_Real
thecut.com,vulture.com,GossipCop_Real
thecut.com,nymag.zendesk.com,GossipCop_Real
thecut.com,shop.nymag.com,GossipCop_Real
thecut.com,policies.google.com,GossipCop_Real
thecut.com,curbed.com,GossipCop_Real
thecut.com,mediakit.nymag.com,GossipCop_Real
thecut.com,nymag.com,GossipCop_Real
nydailynews.com,careers.tribpub.com,GossipCop_Real
nydailynews.com,accuweather.com,GossipCop_Real
nydailynews.com,fun.nydailynews.com,GossipCop_Real
nydailynews.com,newyorkpublicnotices.com,GossipCop_Real
nydailynews.com,placeanad.nydailynews.com,GossipCop_Real
nydailynews.com,studio1847.io,GossipCop_Real
nydailynews.com,classifieds.nydailynews.com,GossipCop_Real
nydailynews.com,mcall.com,GossipCop_Real
nydailynews.com,nydailynews.newspapers.com,GossipCop_Real
nydailynews.com,uk.complex.com,GossipCop_Real
nydailynews.com,chicagotribune.com,GossipCop_Real
nydailynews.com,enewspaper.nydailynews.com,GossipCop_Real
nydailynews.com,etonline.com,GossipCop_Real
nydailynews.com,myaccount.nydailynews.com,GossipCop_Real
nydailynews.com,dailypress.com,GossipCop_Real
nydailynews.com,tribpub.com,GossipCop_Real
nydailynews.com,orlandosentinel.com,GossipCop_Real
nydailynews.com,pilotonline.com,GossipCop_Real
nydailynews.com,sun-sentinel.com,GossipCop_Real
nydailynews.com,mktops.nydailynews.com,GossipCop_Real
bustle.com,bdg.com,GossipCop_Real
bustle.com,youtube.com,GossipCop_Real
bustle.com,lovelace-media.imgix.net,GossipCop_Real
bustle.com,totalbeauty.com,GossipCop_Real
bustle.com,buzzfeed.com,GossipCop_Real
bustle.com,xojane.com,GossipCop_Real
bustle.com,beautylish.com,GossipCop_Real
bustle.com,cosmopolitan.co.uk,GossipCop_Real
bustle.com,x.com,GossipCop_Real
bustle.com,amazon.com,GossipCop_Real
people.com,pelopletv.com,GossipCop_Real
people.com,people.inc,GossipCop_Real
people.com,w1.buysub.com,GossipCop_Real
people.com,flipboard.com,GossipCop_Real
people.com,people-app.onelink.me,GossipCop_Real
people.com,youtube.com,GossipCop_Real
people.com,tiktok.com,GossipCop_Real
people.com,magazines.com,GossipCop_Real
rollingstone.com,indiewire.com,GossipCop_Real
rollingstone.com,goldderby.com,GossipCop_Real
rollingstone.com,pmc.com,GossipCop_Real
rollingstone.com,stylecaster.com,GossipCop_Real
rollingstone.com,tiktok.com,GossipCop_Real
rollingstone.com,sheknows.com,GossipCop_Real
rollingstone.com,hollywoodreporter.com,GossipCop_Real
rollingstone.com,sportico.com,GossipCop_Real
rollingstone.com,tvline.com,GossipCop_Real
rollingstone.com,vip.wordpress.com,GossipCop_Real
rollingstone.com,sourcingjournal.com,GossipCop_Real
rollingstone.com,variety.com,GossipCop_Real
rollingstone.com,optout.aboutads.info,GossipCop_Real
rollingstone.com,deadline.com,GossipCop_Real
rollingstone.com,theflowspace.com,GossipCop_Real
rollingstone.com,wwd.com,GossipCop_Real
rollingstone.com,artforum.com,GossipCop_Real
rollingstone.com,billboard.com,GossipCop_Real
rollingstone.com,vibe.com,GossipCop_Real
rollingstone.com,brandstudio.rollingstone.com,GossipCop_Real
rollingstone.com,artnews.com,GossipCop_Real
rollingstone.com,soaps.sheknows.com,GossipCop_Real
rollingstone.com,blogher.com,GossipCop_Real
rollingstone.com,youtube.com,GossipCop_Real
wstale.com,mybestmedicine.com,GossipCop_Real
wstale.com,statcounter.com,GossipCop_Real
en.wikipedia.org,hy.wikipedia.org,GossipCop_Real
en.wikipedia.org,insider.com,GossipCop_Real
en.wikipedia.org,sv.wikipedia.org,GossipCop_Real
en.wikipedia.org,bg.wikipedia.org,GossipCop_Real
en.wikipedia.org,elle.com.au,GossipCop_Real
en.wikipedia.org,ew.com,GossipCop_Real
en.wikipedia.org,businessinsider.com,GossipCop_Real
en.wikipedia.org,people.com,GossipCop_Real
en.wikipedia.org,fa.wikipedia.org,GossipCop_Real
en.wikipedia.org,cs.wikipedia.org,GossipCop_Real
en.wikipedia.org,id.wikipedia.org,GossipCop_Real
en.wikipedia.org,vmagazine.com,GossipCop_Real
en.wikipedia.org,az.wikipedia.org,GossipCop_Real
en.wikipedia.org,hu.wikipedia.org,GossipCop_Real
en.wikipedia.org,mtvawards.mtv.it,GossipCop_Real
en.wikipedia.org,de.wikipedia.org,GossipCop_Real
en.wikipedia.org,ca.wikipedia.org,GossipCop_Real
en.wikipedia.org,fashiongonerogue.com,GossipCop_Real
en.wikipedia.org,cosmopolitan.co.uk,GossipCop_Real
en.wikipedia.org,d-nb.info,GossipCop_Real
en.wikipedia.org,stats.wikimedia.org,GossipCop_Real
en.wikipedia.org,uz.wikipedia.org,GossipCop_Real
en.wikipedia.org,galoremag.com,GossipCop_Real
en.wikipedia.org,unicefusa.org,GossipCop_Real
en.wikipedia.org,ar.wikipedia.org,GossipCop_Real
en.wikipedia.org,capitalfm.com,GossipCop_Real
en.wikipedia.org,ca.style.yahoo.com,GossipCop_Real
en.wikipedia.org,fashionmodeldirectory.com,GossipCop_Real
en.wikipedia.org,si.wikipedia.org,GossipCop_Real
en.wikipedia.org,money.cnn.com,GossipCop_Real
en.wikipedia.org,ast.wikipedia.org,GossipCop_Real
en.wikipedia.org,scmp.com,GossipCop_Real
en.wikipedia.org,jv.wikipedia.org,GossipCop_Real
en.wikipedia.org,global.tommy.com,GossipCop_Real
en.wikipedia.org,da.wikipedia.org,GossipCop_Real
en.wikipedia.org,bbc.com,GossipCop_Real
en.wikipedia.org,simple.wikipedia.org,GossipCop_Real
en.wikipedia.org,digital.modernluxury.com,GossipCop_Real
en.wikipedia.org,sr.wikipedia.org,GossipCop_Real
en.wikipedia.org,forbes.com,GossipCop_Real
en.wikipedia.org,tr.wikipedia.org,GossipCop_Real
en.wikipedia.org,eonline.com,GossipCop_Real
en.wikipedia.org,viaf.org,GossipCop_Real
en.wikipedia.org,ckb.wikipedia.org,GossipCop_Real
en.wikipedia.org,pl.wikipedia.org,GossipCop_Real
en.wikipedia.org,wikidata.org,GossipCop_Real
en.wikipedia.org,billboard.com,GossipCop_Real
en.wikipedia.org,vogue.es,GossipCop_Real
en.wikipedia.org,sq.wikipedia.org,GossipCop_Real
